Project,BugID,File,Line,Rule,Code_Snippet,Description
Closure,50,/src/com/google/javascript/jscomp/PeepholeReplaceKnownMethods.java,302,UnusedAssignment,"String normalizedNewVal = ""0"";",The initializer for variable 'normalizedNewVal' is never used (overwritten on line 306)
Closure,53,/src/com/google/javascript/jscomp/InlineObjectLiterals.java,244,UnusedFormalParameter,"Var v, ReferenceCollection referenceInfo) {",Avoid unused method parameters such as 'v'.
Closure,53,/src/com/google/javascript/jscomp/InlineObjectLiterals.java,366,UnusedFormalParameter,"private void splitObject(Var v, Reference declaration,",Avoid unused method parameters such as 'declaration'.
Closure,54,/src/com/google/javascript/jscomp/TypedScopeCreator.java,188,UnusedAssignment,Scope newScope = null;,The initializer for variable 'newScope' is never used (overwritten on lines 192 and 198)
Closure,54,/src/com/google/javascript/jscomp/TypedScopeCreator.java,189,UnusedAssignment,AbstractScopeBuilder scopeBuilder = null;,The initializer for variable 'scopeBuilder' is never used (overwritten on lines 195 and 200)
Closure,54,/src/com/google/javascript/jscomp/TypedScopeCreator.java,330,UnusedLocalVariable,Node nameNode = null;,Avoid unused local variables such as 'nameNode'.
Closure,54,/src/com/google/javascript/jscomp/TypedScopeCreator.java,355,UnusedFormalParameter,"Node nameNode, Node valueNode, JSDocInfo info) {",Avoid unused method parameters such as 'valueNode'.
Closure,54,/src/com/google/javascript/jscomp/TypedScopeCreator.java,635,UnusedLocalVariable,boolean isExtern = t.getInput() != null && t.getInput().isExtern();,Avoid unused local variables such as 'isExtern'.
Closure,54,/src/com/google/javascript/jscomp/TypedScopeCreator.java,649,UnusedFormalParameter,"private JSType getDeclaredTypeInAnnotation(String sourceName,",Avoid unused method parameters such as 'sourceName'.
Closure,54,/src/com/google/javascript/jscomp/TypedScopeCreator.java,652,UnusedLocalVariable,Node objNode =,Avoid unused local variables such as 'objNode'.
Closure,54,/src/com/google/javascript/jscomp/TypedScopeCreator.java,741,UnusedFormalParameter,"private void defineName(Node name, Node var, Node parent, JSDocInfo info) {",Avoid unused method parameters such as 'parent'.
Closure,54,/src/com/google/javascript/jscomp/TypedScopeCreator.java,844,UnusedAssignment,Var ownerVar = null;,The initializer for variable 'ownerVar' is never used (overwritten on line 848)
Closure,54,/src/com/google/javascript/jscomp/TypedScopeCreator.java,942,UnusedFormalParameter,"JSDocInfo info, Node lValueNode) {",Avoid unused method parameters such as 'lValueNode'.
Closure,54,/src/com/google/javascript/jscomp/TypedScopeCreator.java,1205,UnusedLocalVariable,JSType knownType = null;,Avoid unused local variables such as 'knownType'.
Closure,54,/src/com/google/javascript/jscomp/TypedScopeCreator.java,1254,UnusedFormalParameter,"NodeTraversal t, Node n, Node parent) {",Avoid unused method parameters such as 'parent'.
Closure,54,/src/com/google/javascript/jscomp/TypedScopeCreator.java,1754,UnusedLocalVariable,Node body = astParameters.getNext();,Avoid unused local variables such as 'body'.
Closure,54,/src/com/google/javascript/rhino/jstype/FunctionType.java,666,UnusedAssignment,Node newParamsNode = null;,The initializer for variable 'newParamsNode' is never used (overwritten on line 668)
Closure,54,/src/com/google/javascript/rhino/jstype/FunctionType.java,679,UnusedAssignment,ObjectType newTypeOfThis = null;,"The initializer for variable 'newTypeOfThis' is never used (overwritten on lines 681, 687 and 689)"
Closure,56,/src/com/google/javascript/jscomp/SourceFile.java,206,UnusedAssignment,"String js = """";",The initializer for variable 'js' is never used (overwritten on line 211)
Closure,56,/src/com/google/javascript/jscomp/SourceFile.java,258,UnusedAssignment,"String js = """";",The initializer for variable 'js' is never used (overwritten on line 260)
Closure,57,/src/com/google/javascript/jscomp/ClosureCodingConvention.java,72,UnusedAssignment,Node subclass = null;,The initializer for variable 'subclass' is never used (overwritten on lines 86 and 89)
Closure,59,/src/com/google/javascript/jscomp/Compiler.java,854,UnusedLocalVariable,String passToCheck = currentPassName;,Avoid unused local variables such as 'passToCheck'.
Closure,60,/src/com/google/javascript/jscomp/NodeUtil.java,239,UnusedLocalVariable,int nextSlot = 0;,Avoid unused local variables such as 'nextSlot'.
Closure,60,/src/com/google/javascript/jscomp/NodeUtil.java,240,UnusedLocalVariable,int nextSkipSlot = 0;,Avoid unused local variables such as 'nextSkipSlot'.
Closure,61,/src/com/google/javascript/jscomp/NodeUtil.java,235,UnusedLocalVariable,int nextSlot = 0;,Avoid unused local variables such as 'nextSlot'.
Closure,61,/src/com/google/javascript/jscomp/NodeUtil.java,236,UnusedLocalVariable,int nextSkipSlot = 0;,Avoid unused local variables such as 'nextSkipSlot'.
Closure,64,/src/com/google/javascript/jscomp/Compiler.java,847,UnusedLocalVariable,String passToCheck = currentPassName;,Avoid unused local variables such as 'passToCheck'.
Closure,66,/src/com/google/javascript/jscomp/TypeCheck.java,429,UnusedLocalVariable,final TypeCheck outerThis = this;,Avoid unused local variables such as 'outerThis'.
Closure,66,/src/com/google/javascript/jscomp/TypeCheck.java,431,UnusedLocalVariable,final FunctionType functionType = (FunctionType) n.getJSType();,Avoid unused local variables such as 'functionType'.
Closure,66,/src/com/google/javascript/jscomp/TypeCheck.java,928,UnusedLocalVariable,JSType rvalueType = getJSType(assign.getLastChild());,Avoid unused local variables such as 'rvalueType'.
Closure,66,/src/com/google/javascript/jscomp/TypeCheck.java,1165,UnusedFormalParameter,"String property, Node lvalue, Node rvalue) {",Avoid unused method parameters such as 'property'.
Closure,66,/src/com/google/javascript/jscomp/TypeCheck.java,1165,UnusedFormalParameter,"String property, Node lvalue, Node rvalue) {",Avoid unused method parameters such as 'lvalue'.
Closure,66,/src/com/google/javascript/jscomp/TypeCheck.java,1611,UnusedAssignment,Node argument = null;,The initializer for variable 'argument' is never used (overwritten on line 1620)
Closure,68,/src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java,456,UnusedAssignment,token = next();,The value assigned to variable 'token' is never used (overwritten on lines 461 and 475)
Closure,68,/src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java,461,UnusedAssignment,token = next();,The value assigned to variable 'token' is never used (overwritten on line 475)
Closure,68,/src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java,529,UnusedAssignment,lineno = stream.getLineno();,The value assigned to variable 'lineno' is never used (overwritten on line 205)
Closure,68,/src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java,530,UnusedAssignment,charno = stream.getCharno();,The value assigned to variable 'charno' is never used (overwritten on line 206)
Closure,68,/src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java,789,UnusedAssignment,Node typeNode = null;,The initializer for variable 'typeNode' is never used (overwritten on lines 794 and 798)
Closure,68,/src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java,1122,UnusedAssignment,Node typeNode = null;,The initializer for variable 'typeNode' is never used (overwritten on lines 1125 and 1127)
Closure,68,/src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java,1919,UnusedFormalParameter,private Node parseResultType(JsDocToken token) {,Avoid unused method parameters such as 'token'.
Closure,68,/src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java,1919,UnusedAssignment,private Node parseResultType(JsDocToken token) {,The initial value of parameter 'token' is never used (overwritten on line 1925)
Closure,68,/src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java,1925,UnusedAssignment,token = next();,The value assigned to variable 'token' is never used
Closure,69,/src/com/google/javascript/jscomp/TypeCheck.java,429,UnusedLocalVariable,final TypeCheck outerThis = this;,Avoid unused local variables such as 'outerThis'.
Closure,69,/src/com/google/javascript/jscomp/TypeCheck.java,431,UnusedLocalVariable,final FunctionType functionType = (FunctionType) n.getJSType();,Avoid unused local variables such as 'functionType'.
Closure,69,/src/com/google/javascript/jscomp/TypeCheck.java,927,UnusedLocalVariable,JSType rvalueType = getJSType(assign.getLastChild());,Avoid unused local variables such as 'rvalueType'.
Closure,69,/src/com/google/javascript/jscomp/TypeCheck.java,1164,UnusedFormalParameter,"String property, Node lvalue, Node rvalue) {",Avoid unused method parameters such as 'property'.
Closure,69,/src/com/google/javascript/jscomp/TypeCheck.java,1164,UnusedFormalParameter,"String property, Node lvalue, Node rvalue) {",Avoid unused method parameters such as 'lvalue'.
Closure,69,/src/com/google/javascript/jscomp/TypeCheck.java,1603,UnusedAssignment,Node argument = null;,The initializer for variable 'argument' is never used (overwritten on line 1612)
Closure,70,/src/com/google/javascript/jscomp/TypedScopeCreator.java,184,UnusedAssignment,Scope newScope = null;,The initializer for variable 'newScope' is never used (overwritten on lines 188 and 194)
Closure,70,/src/com/google/javascript/jscomp/TypedScopeCreator.java,185,UnusedAssignment,AbstractScopeBuilder scopeBuilder = null;,The initializer for variable 'scopeBuilder' is never used (overwritten on lines 191 and 196)
Closure,70,/src/com/google/javascript/jscomp/TypedScopeCreator.java,292,UnusedLocalVariable,Node nameNode = null;,Avoid unused local variables such as 'nameNode'.
Closure,70,/src/com/google/javascript/jscomp/TypedScopeCreator.java,626,UnusedFormalParameter,"private JSType getDeclaredTypeInAnnotation(String sourceName,",Avoid unused method parameters such as 'sourceName'.
Closure,70,/src/com/google/javascript/jscomp/TypedScopeCreator.java,629,UnusedLocalVariable,Node objNode =,Avoid unused local variables such as 'objNode'.
Closure,70,/src/com/google/javascript/jscomp/TypedScopeCreator.java,718,UnusedFormalParameter,"private void defineName(Node name, Node var, Node parent, JSDocInfo info) {",Avoid unused method parameters such as 'parent'.
Closure,70,/src/com/google/javascript/jscomp/TypedScopeCreator.java,918,UnusedFormalParameter,"JSDocInfo info, Node lValueNode) {",Avoid unused method parameters such as 'lValueNode'.
Closure,70,/src/com/google/javascript/jscomp/TypedScopeCreator.java,1178,UnusedLocalVariable,JSType knownType = null;,Avoid unused local variables such as 'knownType'.
Closure,70,/src/com/google/javascript/jscomp/TypedScopeCreator.java,1212,UnusedFormalParameter,"NodeTraversal t, Node n, Node parent) {",Avoid unused method parameters such as 'parent'.
Closure,70,/src/com/google/javascript/jscomp/TypedScopeCreator.java,1736,UnusedLocalVariable,Node body = astParameters.getNext();,Avoid unused local variables such as 'body'.
Closure,71,/src/com/google/javascript/jscomp/CheckAccessControls.java,576,UnusedFormalParameter,"private static boolean isDeprecatedFunction(Node n, Node parent) {",Avoid unused method parameters such as 'parent'.
Closure,72,/src/com/google/javascript/jscomp/RenameLabels.java,74,UnusedPrivateField,private final boolean removeUnused;,Avoid unused private fields such as 'removeUnused'.
Closure,74,/src/com/google/javascript/jscomp/PeepholeFoldConstants.java,1179,UnusedAssignment,String stringValue = null;,The initializer for variable 'stringValue' is never used (overwritten on lines 1181 and 1187)
Closure,75,/src/com/google/javascript/jscomp/NodeUtil.java,231,UnusedLocalVariable,int nextSlot = 0;,Avoid unused local variables such as 'nextSlot'.
Closure,75,/src/com/google/javascript/jscomp/NodeUtil.java,232,UnusedLocalVariable,int nextSkipSlot = 0;,Avoid unused local variables such as 'nextSkipSlot'.
Closure,76,/src/com/google/javascript/jscomp/DeadAssignmentsElimination.java,293,UnusedAssignment,VariableLiveness state = VariableLiveness.MAYBE_LIVE;,The initializer for variable 'state' is never used (overwritten on line 310)
Closure,78,/src/com/google/javascript/jscomp/PeepholeFoldConstants.java,1177,UnusedAssignment,String stringValue = null;,The initializer for variable 'stringValue' is never used (overwritten on lines 1179 and 1185)
Closure,79,/src/com/google/javascript/jscomp/Normalize.java,241,UnusedAssignment,boolean expectedConst = false;,The initializer for variable 'expectedConst' is never used (overwritten on lines 245 and 247)
Closure,79,/src/com/google/javascript/jscomp/Normalize.java,247,UnusedAssignment,expectedConst = false;,The value assigned to variable 'expectedConst' is never used (overwritten on lines 256 and 258)
Closure,79,/src/com/google/javascript/jscomp/Normalize.java,435,UnusedFormalParameter,"NodeTraversal t, Node n, Node parent) {",Avoid unused method parameters such as 't'.
Closure,79,/src/com/google/javascript/jscomp/Normalize.java,435,UnusedFormalParameter,"NodeTraversal t, Node n, Node parent) {",Avoid unused method parameters such as 'parent'.
Closure,83,/src/com/google/javascript/jscomp/CommandLineRunner.java,582,UnusedAssignment,for (ZipEntry entry = null; (entry = zip.getNextEntry()) != null; ) {,The initializer for variable 'entry' is never used (overwritten on line 582)
Closure,87,/src/com/google/javascript/jscomp/PeepholeSubstituteAlternateSyntax.java,113,UnusedLocalVariable,boolean possibleException = result != null &&,Avoid unused local variables such as 'possibleException'.
Closure,89,/src/com/google/javascript/jscomp/CollapseProperties.java,482,UnusedLocalVariable,Node greatGreatGramps = greatGramps.getParent();,Avoid unused local variables such as 'greatGreatGramps'.
Closure,89,/src/com/google/javascript/jscomp/GlobalNamespace.java,150,UnusedAssignment,inExterns = true;,The value assigned to field 'inExterns' is never used (overwritten on line 153)
Closure,90,/src/com/google/javascript/jscomp/FunctionTypeBuilder.java,483,UnusedAssignment,JSType parameterType = null;,"The initializer for variable 'parameterType' is never used (overwritten on lines 488, 491 and 495)"
Closure,90,/src/com/google/javascript/rhino/jstype/FunctionType.java,553,UnusedAssignment,Node newParamsNode = null;,The initializer for variable 'newParamsNode' is never used (overwritten on line 555)
Closure,90,/src/com/google/javascript/rhino/jstype/FunctionType.java,566,UnusedAssignment,ObjectType newTypeOfThis = null;,"The initializer for variable 'newTypeOfThis' is never used (overwritten on lines 568, 574 and 576)"
Closure,91,/src/com/google/javascript/jscomp/CheckGlobalThis.java,119,UnusedLocalVariable,Node rhs = lhs.getNext();,Avoid unused local variables such as 'rhs'.
Closure,91,/src/com/google/javascript/jscomp/CheckGlobalThis.java,157,UnusedFormalParameter,"private boolean shouldReportThis(Node n, Node parent) {",Avoid unused method parameters such as 'n'.
Closure,92,/src/com/google/javascript/jscomp/ProcessClosurePrimitives.java,547,UnusedFormalParameter,"private void trySimplifyNewDate(NodeTraversal t, Node n, Node parent) {",Avoid unused method parameters such as 't'.
Closure,92,/src/com/google/javascript/jscomp/ProcessClosurePrimitives.java,547,UnusedFormalParameter,"private void trySimplifyNewDate(NodeTraversal t, Node n, Node parent) {",Avoid unused method parameters such as 'parent'.
Closure,95,/src/com/google/javascript/jscomp/TypedScopeCreator.java,160,UnusedAssignment,Scope newScope = null;,The initializer for variable 'newScope' is never used (overwritten on lines 164 and 170)
Closure,95,/src/com/google/javascript/jscomp/TypedScopeCreator.java,161,UnusedAssignment,AbstractScopeBuilder scopeBuilder = null;,The initializer for variable 'scopeBuilder' is never used (overwritten on lines 167 and 172)
Closure,95,/src/com/google/javascript/jscomp/TypedScopeCreator.java,266,UnusedLocalVariable,Node nameNode = null;,Avoid unused local variables such as 'nameNode'.
Closure,95,/src/com/google/javascript/jscomp/TypedScopeCreator.java,639,UnusedFormalParameter,"private void defineName(Node name, Node var, Node parent, JSDocInfo info) {",Avoid unused method parameters such as 'parent'.
Closure,95,/src/com/google/javascript/jscomp/TypedScopeCreator.java,655,UnusedAssignment,JSType type = null;,"The initializer for variable 'type' is never used (overwritten on lines 660, 663, 666 and 668)"
Closure,95,/src/com/google/javascript/jscomp/TypedScopeCreator.java,990,UnusedFormalParameter,"NodeTraversal t, Node n, Node parent) {",Avoid unused method parameters such as 'parent'.
Closure,95,/src/com/google/javascript/jscomp/TypedScopeCreator.java,1506,UnusedLocalVariable,Node body = astParameters.getNext();,Avoid unused local variables such as 'body'.
Closure,96,/src/com/google/javascript/jscomp/TypeCheck.java,413,UnusedLocalVariable,final TypeCheck outerThis = this;,Avoid unused local variables such as 'outerThis'.
Closure,96,/src/com/google/javascript/jscomp/TypeCheck.java,415,UnusedLocalVariable,final FunctionType functionType = (FunctionType) n.getJSType();,Avoid unused local variables such as 'functionType'.
Closure,96,/src/com/google/javascript/jscomp/TypeCheck.java,906,UnusedLocalVariable,JSType rvalueType = getJSType(assign.getLastChild());,Avoid unused local variables such as 'rvalueType'.
Closure,96,/src/com/google/javascript/jscomp/TypeCheck.java,1045,UnusedFormalParameter,"String property, Node lvalue, Node rvalue) {",Avoid unused method parameters such as 'property'.
Closure,96,/src/com/google/javascript/jscomp/TypeCheck.java,1045,UnusedFormalParameter,"String property, Node lvalue, Node rvalue) {",Avoid unused method parameters such as 'lvalue'.
Closure,96,/src/com/google/javascript/jscomp/TypeCheck.java,1319,UnusedLocalVariable,JSDocInfo info = n.getJSDocInfo();,Avoid unused local variables such as 'info'.
Closure,96,/src/com/google/javascript/jscomp/TypeCheck.java,1406,UnusedAssignment,Node parameter = null;,The initializer for variable 'parameter' is never used (overwritten on line 1412)
Closure,96,/src/com/google/javascript/jscomp/TypeCheck.java,1407,UnusedAssignment,Node argument = null;,The initializer for variable 'argument' is never used (overwritten on line 1413)
Closure,99,/src/com/google/javascript/jscomp/CheckGlobalThis.java,113,UnusedLocalVariable,Node rhs = lhs.getNext();,Avoid unused local variables such as 'rhs'.
Closure,99,/src/com/google/javascript/jscomp/CheckGlobalThis.java,147,UnusedFormalParameter,"private boolean shouldReportThis(Node n, Node parent) {",Avoid unused method parameters such as 'n'.
Closure,100,/src/com/google/javascript/jscomp/CheckGlobalThis.java,103,UnusedLocalVariable,Node rhs = lhs.getNext();,Avoid unused local variables such as 'rhs'.
Closure,100,/src/com/google/javascript/jscomp/CheckGlobalThis.java,139,UnusedFormalParameter,"private boolean shouldReportThis(Node n, Node parent) {",Avoid unused method parameters such as 'n'.
Closure,100,/src/com/google/javascript/jscomp/CheckGlobalThis.java,139,UnusedFormalParameter,"private boolean shouldReportThis(Node n, Node parent) {",Avoid unused method parameters such as 'parent'.
Closure,101,/src/com/google/javascript/jscomp/CommandLineRunner.java,468,UnusedAssignment,for (ZipEntry entry = null; (entry = zip.getNextEntry()) != null; ) {,The initializer for variable 'entry' is never used (overwritten on line 468)
Closure,102,/src/com/google/javascript/jscomp/Normalize.java,192,UnusedAssignment,boolean expectedConst = false;,The initializer for variable 'expectedConst' is never used (overwritten on lines 195 and 197)
Closure,102,/src/com/google/javascript/jscomp/Normalize.java,197,UnusedAssignment,expectedConst = false;,The value assigned to variable 'expectedConst' is never used (overwritten on lines 206 and 208)
Closure,102,/src/com/google/javascript/jscomp/Normalize.java,251,UnusedFormalParameter,"private void doStatementNormalizations(NodeTraversal t, Node n, Node parent) {",Avoid unused method parameters such as 't'.
Closure,102,/src/com/google/javascript/jscomp/Normalize.java,251,UnusedFormalParameter,"private void doStatementNormalizations(NodeTraversal t, Node n, Node parent) {",Avoid unused method parameters such as 'parent'.
Closure,103,/src/com/google/javascript/jscomp/DisambiguateProperties.java,284,UnusedLocalVariable,StaticScope<T> scope = typeSystem.getRootScope();,Avoid unused local variables such as 'scope'.
Closure,103,/src/com/google/javascript/jscomp/DisambiguateProperties.java,481,UnusedLocalVariable,UnionFind<T> types = prop.getTypes();,Avoid unused local variables such as 'types'.
Closure,103,/src/com/google/javascript/jscomp/DisambiguateProperties.java,684,UnusedLocalVariable,for (JSType alt : ((UnionType) type).getAlternates()) {,Avoid unused local variables such as 'alt'.
Closure,106,/src/com/google/javascript/jscomp/GlobalNamespace.java,153,UnusedAssignment,inExterns = true;,The value assigned to field 'inExterns' is never used (overwritten on line 156)
Closure,106,/src/com/google/javascript/rhino/JSDocInfoBuilder.java,63,UnusedAssignment,private boolean parseDocumentation = false;,The field initializer for 'parseDocumentation' is never used (overwritten on line 70)
Closure,107,/src/com/google/javascript/jscomp/CommandLineRunner.java,487,UnusedAssignment,String param = null;,The initializer for variable 'param' is never used (overwritten on lines 489 and 491)
Closure,107,/src/com/google/javascript/jscomp/CommandLineRunner.java,956,UnusedAssignment,for (ZipEntry entry = null; (entry = zip.getNextEntry()) != null; ) {,The initializer for variable 'entry' is never used (overwritten on line 956)
Closure,108,/src/com/google/javascript/jscomp/ScopedAliases.java,378,UnusedAssignment,Node varNode = null;,The initializer for variable 'varNode' is never used (overwritten on lines 404 and 412)
Closure,109,/src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java,592,UnusedAssignment,token = next();,The value assigned to variable 'token' is never used (overwritten on line 597)
Closure,109,/src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java,597,UnusedAssignment,token = next();,The value assigned to variable 'token' is never used
Closure,109,/src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java,659,UnusedAssignment,lineno = stream.getLineno();,The value assigned to variable 'lineno' is never used
Closure,109,/src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java,660,UnusedAssignment,charno = stream.getCharno();,The value assigned to variable 'charno' is never used
Closure,109,/src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java,937,UnusedAssignment,Node typeNode = null;,The initializer for variable 'typeNode' is never used (overwritten on line 951)
Closure,109,/src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java,1329,UnusedAssignment,Node typeNode = null;,The initializer for variable 'typeNode' is never used (overwritten on lines 1332 and 1334)
Closure,109,/src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java,2152,UnusedFormalParameter,private Node parseResultType(JsDocToken token) {,Avoid unused method parameters such as 'token'.
Closure,109,/src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java,2152,UnusedAssignment,private Node parseResultType(JsDocToken token) {,The initial value of parameter 'token' is never used (overwritten on line 2158)
Closure,109,/src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java,2158,UnusedAssignment,token = next();,The value assigned to variable 'token' is never used
Closure,113,/src/com/google/javascript/jscomp/ProcessClosurePrimitives.java,372,UnusedLocalVariable,String name = args.getString();,Avoid unused local variables such as 'name'.
Closure,113,/src/com/google/javascript/jscomp/ProcessClosurePrimitives.java,373,UnusedLocalVariable,Node value = args.getNext();,Avoid unused local variables such as 'value'.
Closure,113,/src/com/google/javascript/jscomp/ProcessClosurePrimitives.java,1186,UnusedAssignment,Node current = null;,The initializer for variable 'current' is never used (overwritten on line 1187)
Closure,114,/src/com/google/javascript/jscomp/NameAnalyzer.java,1153,UnusedAssignment,AliasSet resultSet = null;,"The initializer for variable 'resultSet' is never used (overwritten on lines 1155, 1157, 1163 and 1166)"
Closure,119,/src/com/google/javascript/jscomp/GlobalNamespace.java,220,UnusedAssignment,inExterns = true;,The value assigned to field 'inExterns' is never used (overwritten on line 223)
Closure,119,/src/com/google/javascript/jscomp/GlobalNamespace.java,583,UnusedFormalParameter,"private boolean isTypeDeclaration(Node n, Node parent) {",Avoid unused method parameters such as 'parent'.
Closure,125,/src/com/google/javascript/jscomp/TypeCheck.java,1357,UnusedFormalParameter,"String property, Node lvalue, Node rvalue) {",Avoid unused method parameters such as 'property'.
Closure,125,/src/com/google/javascript/jscomp/TypeCheck.java,1357,UnusedFormalParameter,"String property, Node lvalue, Node rvalue) {",Avoid unused method parameters such as 'lvalue'.
Closure,125,/src/com/google/javascript/jscomp/TypeCheck.java,1435,UnusedFormalParameter,"private void visitGetProp(NodeTraversal t, Node n, Node parent) {",Avoid unused method parameters such as 'parent'.
Closure,125,/src/com/google/javascript/jscomp/TypeCheck.java,1868,UnusedAssignment,Node argument = null;,The initializer for variable 'argument' is never used (overwritten on line 1877)
Closure,126,/src/com/google/javascript/jscomp/MinimizeExitPoints.java,218,UnusedAssignment,Node exitNodeParent = null;,The initializer for variable 'exitNodeParent' is never used (overwritten on lines 226 and 230)
Closure,126,/src/com/google/javascript/jscomp/MinimizeExitPoints.java,219,UnusedAssignment,Node exitNode = null;,The initializer for variable 'exitNode' is never used (overwritten on lines 227 and 231)
Closure,126,/src/com/google/javascript/jscomp/MinimizeExitPoints.java,230,UnusedAssignment,exitNodeParent = ifNode;,The value assigned to variable 'exitNodeParent' is never used
Closure,132,/src/com/google/javascript/jscomp/PeepholeSubstituteAlternateSyntax.java,349,UnusedAssignment,Node thenExpr = null;,The initializer for variable 'thenExpr' is never used (overwritten on lines 352 and 355)
Closure,133,/src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java,512,UnusedAssignment,token = next();,The value assigned to variable 'token' is never used (overwritten on lines 517 and 531)
Closure,133,/src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java,517,UnusedAssignment,token = next();,The value assigned to variable 'token' is never used (overwritten on line 531)
Closure,133,/src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java,585,UnusedAssignment,lineno = stream.getLineno();,The value assigned to variable 'lineno' is never used (overwritten on line 229)
Closure,133,/src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java,586,UnusedAssignment,charno = stream.getCharno();,The value assigned to variable 'charno' is never used (overwritten on line 230)
Closure,133,/src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java,865,UnusedAssignment,Node typeNode = null;,The initializer for variable 'typeNode' is never used (overwritten on lines 865 and 879)
Closure,133,/src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java,1231,UnusedAssignment,Node typeNode = null;,The initializer for variable 'typeNode' is never used (overwritten on lines 1234 and 1236)
Closure,133,/src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java,2051,UnusedFormalParameter,private Node parseResultType(JsDocToken token) {,Avoid unused method parameters such as 'token'.
Closure,133,/src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java,2051,UnusedAssignment,private Node parseResultType(JsDocToken token) {,The initial value of parameter 'token' is never used (overwritten on line 2057)
Closure,133,/src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java,2057,UnusedAssignment,token = next();,The value assigned to variable 'token' is never used
Closure,134,/src/com/google/javascript/jscomp/AmbiguateProperties.java,288,UnusedAssignment,FunctionType constructor = null;,"The initializer for variable 'constructor' is never used (overwritten on lines 290, 292 and 294)"
Closure,134,/src/com/google/javascript/jscomp/AmbiguateProperties.java,487,UnusedFormalParameter,"private void maybeMarkCandidate(Node n, JSType type, NodeTraversal t) {",Avoid unused method parameters such as 't'.
Closure,134,/src/com/google/javascript/jscomp/AmbiguateProperties.java,621,UnusedAssignment,int current = 0;,The initializer for variable 'current' is never used (overwritten on line 623)
Closure,134,/src/com/google/javascript/jscomp/TypedScopeCreator.java,125,UnusedAssignment,Scope newScope = null;,The initializer for variable 'newScope' is never used (overwritten on lines 128 and 152)
Closure,134,/src/com/google/javascript/jscomp/TypedScopeCreator.java,412,UnusedFormalParameter,"private void defineName(Node name, Node var, Node parent, JSDocInfo info) {",Avoid unused method parameters such as 'parent'.
Closure,134,/src/com/google/javascript/jscomp/TypedScopeCreator.java,423,UnusedAssignment,JSType type = null;,"The initializer for variable 'type' is never used (overwritten on lines 428, 431, 434 and 436)"
Closure,134,/src/com/google/javascript/jscomp/TypedScopeCreator.java,1304,UnusedLocalVariable,Node body = astParameters.getNext();,Avoid unused local variables such as 'body'.
Closure,137,/src/com/google/javascript/jscomp/MakeDeclaredNamesUnique.java,289,UnusedLocalVariable,Scope scope = t.getScope();,Avoid unused local variables such as 'scope'.
Closure,137,/src/com/google/javascript/jscomp/Normalize.java,192,UnusedAssignment,boolean expectedConst = false;,The initializer for variable 'expectedConst' is never used (overwritten on lines 195 and 197)
Closure,137,/src/com/google/javascript/jscomp/Normalize.java,197,UnusedAssignment,expectedConst = false;,The value assigned to variable 'expectedConst' is never used (overwritten on lines 206 and 208)
Closure,137,/src/com/google/javascript/jscomp/Normalize.java,285,UnusedFormalParameter,"NodeTraversal t, Node n, Node parent) {",Avoid unused method parameters such as 't'.
Closure,137,/src/com/google/javascript/jscomp/Normalize.java,285,UnusedFormalParameter,"NodeTraversal t, Node n, Node parent) {",Avoid unused method parameters such as 'parent'.
Closure,139,/src/com/google/javascript/jscomp/Normalize.java,194,UnusedAssignment,boolean expectedConst = false;,The initializer for variable 'expectedConst' is never used (overwritten on lines 197 and 199)
Closure,139,/src/com/google/javascript/jscomp/Normalize.java,199,UnusedAssignment,expectedConst = false;,The value assigned to variable 'expectedConst' is never used (overwritten on lines 208 and 210)
Closure,139,/src/com/google/javascript/jscomp/Normalize.java,320,UnusedFormalParameter,"NodeTraversal t, Node n, Node parent) {",Avoid unused method parameters such as 't'.
Closure,139,/src/com/google/javascript/jscomp/Normalize.java,320,UnusedFormalParameter,"NodeTraversal t, Node n, Node parent) {",Avoid unused method parameters such as 'parent'.
